household_id,district,latitude,longitude,distribution_date,household_size,baseline_fuel_kg_person_week,distance_to_market_km,elevation_m,usage_month_1,usage_month_2,usage_month_3,usage_month_4,usage_month_5,usage_month_6,market_climb_index,dist_month,is_rainy_season,relative_remoteness,weekly_baseline_hh,avg_weekly_usage,pct_reduction,low_adoption
HH-05404,Musanze,-1.500523,29.640457,2023-06-18,4.0,7.8,15.8,1911,13.3,14.7,17.8,17.8,11.7,11.0,30.193800000000003,6,0,0.06906085956499446,31.2,14.383333333333333,0.5389957264957265,0
HH-05604,Rulindo,-1.704069,30.064312,2023-08-05,6.0,9.9,6.8,1633,26.5,26.2,23.0,24.8,30.2,22.6,11.1044,8,0,0.10839166309948581,59.400000000000006,25.549999999999997,0.56986531986532,0
HH-06668,Rulindo,-1.708328,30.052027,2023-02-12,3.0,5.0,5.3,1725,7.0,8.0,8.0,8.2,7.0,5.0,9.1425,2,0,0.09540844235450012,15.0,7.2,0.52,0
HH-02595,Nyabihu,-1.56597,29.489624,2023-11-01,4.0,9.2,0.8,2299,18.5,16.3,21.2,13.4,,15.7,1.8392,11,1,0.07594825064593612,36.8,17.020000000000003,0.5374999999999999,0
HH-05342,Gakenke,-1.608002,29.808714,2023-01-21,4.0,9.6,1.9,2138,32.3,32.1,35.0,35.8,37.2,29.8,4.0622,1,0,0.06857040438367164,38.4,33.699999999999996,0.12239583333333341,1
HH-03059,Nyabihu,-1.599225,29.543215,2023-04-17,4.0,8.0,5.7,2020,28.4,30.4,26.0,32.7,24.1,31.1,11.514000000000001,4,1,0.13567069633500625,32.0,28.78333333333333,0.10052083333333339,1
HH-01030,Rulindo,-1.705316,30.024929,2023-03-25,6.0,9.3,5.0,2059,27.0,22.8,25.1,22.5,31.0,22.2,10.295000000000002,3,1,0.07090543330463817,55.800000000000004,25.099999999999998,0.5501792114695341,0
HH-05475,Nyabihu,-1.590995,29.475328,2023-07-21,4.0,11.6,1.3,2267,19.9,20.0,22.8,25.5,20.3,14.5,2.9471,7,0,0.06980137789276838,46.4,20.5,0.5581896551724138,0
HH-02877,Burera,-1.478492,29.766555,2023-02-27,7.0,6.7,2.6,2013,19.6,21.0,25.8,22.3,16.3,,5.2338,2,0,0.08832430624480153,46.9,21.0,0.5522388059701493,0
HH-04506,Musanze,-1.457731,29.653369,2023-11-30,5.0,5.9,3.8,1744,12.7,12.9,15.4,16.0,15.7,11.2,6.627199999999999,11,1,0.07177652254410583,29.5,13.983333333333334,0.5259887005649717,0
HH-04904,Musanze,-1.451086,29.624655,2023-02-28,5.0,6.9,4.2,2095,28.4,26.4,31.6,33.6,31.7,32.9,8.799000000000001,2,0,0.04468802847636652,34.5,30.766666666666666,0.10821256038647346,1
HH-02145,Burera,-1.491709,29.837851,2023-08-26,5.0,12.4,3.1,1976,44.3,59.2,55.6,60.9,67.2,48.0,6.1256,8,0,0.15906067008364433,62.0,55.86666666666667,0.0989247311827957,1
HH-03983,Musanze,-1.479289,29.683788,2023-11-30,3.0,6.7,2.9,1935,10.8,11.3,10.6,11.6,9.1,9.5,5.6115,11,1,0.10306908120256121,20.1,10.483333333333334,0.478441127694859,0
HH-06525,Nyabihu,-1.577633,29.513349,2023-06-01,6.0,8.2,2.5,2357,51.6,42.4,42.6,43.9,42.4,49.3,5.8925,6,0,0.1012344023913323,49.199999999999996,45.36666666666667,0.07791327913279124,1
HH-05028,Nyabihu,-1.60775,29.512652,2023-09-08,4.0,11.3,0.9,2495,25.4,,27.6,18.7,26.7,17.4,2.2455000000000003,9,1,0.11062931114923809,45.2,23.160000000000004,0.4876106194690265,0
HH-01201,Rulindo,-1.701507,30.046455,2024-05-04,7.0,9.4,4.3,1873,29.0,37.3,33.3,29.3,31.5,31.3,8.0539,5,1,0.09226017659630124,65.8,31.950000000000003,0.5144376899696048,0
HH-02026,Musanze,-1.461193,29.613893,2023-03-28,7.0,9.5,2.2,1887,37.4,32.5,35.9,23.0,25.2,25.7,4.151400000000001,3,1,0.032149016336214295,66.5,29.95,0.5496240601503759,0
HH-00622,Nyabihu,-1.55221,29.549331,2023-06-21,6.0,10.6,5.6,2573,60.0,57.1,59.2,62.8,,63.3,14.4088,6,0,0.13526355620741642,63.599999999999994,60.480000000000004,0.049056603773584756,1
HH-07280,Burera,-1.466915,29.847737,2023-08-27,2.0,7.8,0.5,1918,15.5,13.0,13.5,14.7,13.2,11.1,0.959,8,0,0.16212214735595412,15.6,13.5,0.1346153846153846,1
HH-00567,Musanze,-1.506318,29.671375,2023-08-13,4.0,11.1,1.4,1770,20.7,27.7,16.8,22.3,17.1,14.9,2.4779999999999998,8,0,0.09902391751759514,44.4,19.916666666666668,0.5514264264264264,0
HH-07048,Nyabihu,-1.622186,29.463965,2023-08-03,6.0,12.0,2.9,2270,41.0,41.1,38.0,36.8,35.0,34.7,6.583,8,0,0.0817467344506576,72.0,37.76666666666666,0.4754629629629631,0
HH-01838,Musanze,-1.525831,29.660282,2024-02-15,6.0,10.0,15.9,1793,28.4,31.5,24.2,33.1,23.6,25.8,28.5087,2,0,0.0998819485922398,60.0,27.766666666666666,0.5372222222222223,0
HH-01335,Gakenke,-1.614682,29.825775,2024-02-03,4.0,8.7,0.5,2335,15.2,15.4,12.7,18.0,13.3,14.5,1.1675,2,0,0.07082894281049988,34.8,14.85,0.5732758620689654,0
HH-03876,Musanze,-1.513171,29.683899,2023-09-03,7.0,10.9,3.5,1770,39.5,43.0,34.5,32.5,26.8,37.4,6.195,9,1,0.11327872752085115,76.3,35.61666666666667,0.5332022717343818,0
HH-07608,Burera,-1.476269,29.7187,2023-04-29,6.0,10.7,0.6,2081,58.0,47.8,56.3,64.4,58.7,58.0,1.2486,4,1,0.04923622116782192,64.19999999999999,57.199999999999996,0.1090342679127725,1
HH-02100,Musanze,-1.499619,29.592896,2023-01-25,3.0,8.3,2.5,1872,11.8,10.4,13.2,11.7,13.6,8.4,4.680000000000001,1,0,0.037318787006358795,24.900000000000002,11.516666666666667,0.5374832663989291,0
HH-06835,Gakenke,-1.600732,29.819088,2023-07-17,3.0,9.9,2.6,2037,15.5,13.1,12.5,15.1,15.6,10.7,5.2962,7,0,0.07938153475902374,29.700000000000003,13.75,0.5370370370370371,0
HH-03412,Nyabihu,-1.618777,29.482975,2024-02-16,5.0,8.7,2.3,2218,42.4,40.1,33.9,30.8,40.5,42.5,5.1014,2,0,0.09223295140422058,43.5,38.36666666666667,0.11800766283524904,1
HH-04330,Rulindo,-1.795412,29.956687,2023-04-20,5.0,7.0,1.2,1866,29.5,32.2,29.2,31.4,33.6,32.1,2.2392,4,1,0.061192787448562644,35.0,31.333333333333332,0.10476190476190479,1
HH-01689,Burera,-1.42565,29.806116,2023-09-10,5.0,6.9,1.0,1872,30.3,30.4,34.7,27.0,28.5,28.2,1.872,9,1,0.11841611664857528,34.5,29.849999999999998,0.13478260869565223,1
HH-00746,Gakenke,-1.73891,29.822103,2023-06-03,6.0,10.1,4.9,2200,57.3,51.9,62.4,60.8,60.7,60.2,10.780000000000001,6,0,0.07682711625576139,60.599999999999994,58.883333333333326,0.028327832783278363,1
HH-05481,Rulindo,-1.781772,30.013189,2023-08-21,6.0,8.6,10.2,1843,44.1,45.3,44.6,44.1,42.0,42.3,18.798599999999997,8,0,0.07110849444626563,51.599999999999994,43.73333333333333,0.15245478036175714,1
HH-06711,Nyabihu,-1.636332,29.492483,2023-06-03,5.0,7.0,11.7,2256,30.7,25.8,29.6,31.6,35.1,33.9,26.395199999999996,6,0,0.1112221393833725,35.0,31.116666666666664,0.11095238095238104,1
HH-02188,Rulindo,-1.734545,30.09843,2024-06-08,3.0,5.3,3.8,1939,9.9,7.7,8.3,7.3,7.7,6.5,7.3682,6,0,0.13820239848335017,15.899999999999999,7.900000000000001,0.5031446540880502,0
HH-00196,Musanze,-1.456052,29.614285,2023-02-16,6.0,10.0,2.9,1882,53.6,44.9,57.4,57.5,56.3,52.1,5.4578,2,0,0.033373449944767326,60.0,53.63333333333333,0.10611111111111111,1
HH-01153,Rulindo,-1.711876,30.031137,2024-04-04,4.0,9.3,2.1,1949,15.3,19.5,14.9,17.6,,15.3,4.0929,4,1,0.07437693444085153,37.2,16.52,0.5559139784946237,0
HH-06571,Burera,-1.45655,29.778349,2023-03-03,3.0,9.7,1.8,1723,15.7,14.8,12.6,14.6,10.4,10.4,3.1014000000000004,3,1,0.0920353719926102,29.099999999999998,13.083333333333336,0.5504009163802978,0
HH-05284,Gakenke,-1.645279,29.816153,2023-08-23,5.0,10.5,5.6,2077,49.0,45.5,53.4,54.4,45.9,44.5,11.6312,8,0,0.04165607979726511,52.5,48.78333333333334,0.0707936507936507,1
HH-00803,Burera,-1.455043,29.734344,2023-07-08,5.0,7.4,3.7,2238,20.1,17.5,17.6,15.7,15.7,15.7,8.2806,7,0,0.049260161855857146,37.0,17.05,0.5391891891891891,0
HH-05009,Nyabihu,-1.571014,29.525162,2023-12-19,5.0,8.2,4.0,2385,38.8,31.4,,39.2,39.8,34.9,9.54,12,1,0.11183329232163859,41.0,36.82,0.10195121951219512,1
HH-02351,Burera,-1.445277,29.725221,2023-03-17,5.0,9.6,2.0,1854,25.9,27.2,25.6,18.5,18.7,24.9,3.708,3,1,0.03772462530320579,48.0,23.466666666666665,0.5111111111111112,0
HH-07804,Musanze,-1.534994,29.570614,2023-02-16,8.0,14.2,1.5,1841,17.7,23.8,21.4,21.2,19.1,18.0,2.7615,2,0,0.07191133464711626,113.6,20.2,0.8221830985915493,0
HH-03410,Nyabihu,-1.564933,29.498467,2024-04-15,6.0,10.1,5.6,2330,33.6,25.9,24.5,23.1,26.8,25.2,13.048,4,1,0.08464107145454021,60.599999999999994,26.516666666666666,0.5624312431243124,0
HH-07248,Gakenke,-1.663376,29.79224,2023-08-25,5.0,7.6,2.7,1944,31.8,,34.2,33.8,39.4,39.1,5.2488,8,0,0.01180235826950446,38.0,35.66,0.06157894736842114,1
HH-05185,Rulindo,-1.732894,29.978895,2023-08-06,3.0,10.4,9.1,1756,16.2,12.2,15.1,16.0,12.5,15.0,15.9796,8,0,0.018721737884227724,31.200000000000003,14.5,0.5352564102564104,0
HH-02069,Nyabihu,-1.613238,29.467909,2023-11-15,5.0,8.5,1.6,2482,31.6,36.4,45.8,34.7,29.8,38.0,3.9712000000000005,11,1,0.077529513685275,42.5,36.050000000000004,0.15176470588235283,1
HH-02908,Musanze,-1.457716,29.594302,2023-09-29,3.0,7.6,3.9,1986,11.6,10.9,10.2,13.2,11.3,10.4,7.7454,9,1,0.013920959458665762,22.799999999999997,11.266666666666667,0.5058479532163742,0
HH-06682,Musanze,-1.499387,29.62256,2024-03-20,3.0,7.2,3.7,1717,16.1,17.3,19.9,18.8,19.6,21.1,6.352900000000001,3,1,0.05395057168618061,21.6,18.8,0.12962962962962965,1
HH-07460,Musanze,-1.51299,29.608713,2023-01-10,3.0,9.6,5.3,1835,21.4,24.2,26.3,25.6,26.1,28.7,9.7255,1,0,0.0558928989617681,28.799999999999997,25.38333333333333,0.11863425925925931,1
HH-00645,Nyabihu,-1.584549,29.458465,2023-10-15,3.0,8.5,10.4,2422,12.0,11.8,9.6,10.9,14.4,,25.188800000000004,10,1,0.05197828378095032,25.5,11.739999999999998,0.539607843137255,0
HH-07433,Nyabihu,-1.587157,29.536024,2024-02-09,2.0,8.3,1.0,2361,11.6,13.3,,12.8,15.1,,2.361,2,0,0.12544886457659443,16.6,13.200000000000001,0.20481927710843373,1
HH-06006,Gakenke,-1.601576,29.890066,2023-10-12,3.0,9.5,5.4,1902,25.8,28.3,31.3,28.9,28.6,21.3,10.2708,10,1,0.1271446991201569,28.5,27.36666666666667,0.03976608187134489,1
HH-03625,Musanze,-1.528566,29.590622,2023-12-07,5.0,4.0,3.9,1852,10.0,7.9,8.7,8.5,6.6,7.8,7.2228,12,1,0.06518888808395966,20.0,8.249999999999998,0.5875000000000001,0
HH-03780,Gakenke,-1.676384,29.767265,2023-02-03,5.0,8.4,1.4,1943,34.0,31.7,34.2,44.0,36.6,42.9,2.7201999999999997,2,0,0.01752251467008025,42.0,37.233333333333334,0.11349206349206346,1
HH-06953,Musanze,-1.465046,29.661999,2024-02-14,4.0,9.6,9.9,1771,33.6,35.4,26.7,41.0,30.0,32.6,17.5329,2,0,0.08014226797316615,38.4,33.21666666666666,0.134982638888889,1
HH-00121,Rulindo,-1.799716,30.010461,2023-06-15,8.0,9.9,3.9,1876,42.6,44.3,36.1,40.8,35.2,26.3,7.3164,6,0,0.08246081308987988,79.2,37.550000000000004,0.5258838383838383,0
HH-01778,Musanze,-1.539179,29.643045,2024-05-16,4.0,6.3,4.7,1954,10.8,,11.8,9.2,9.6,11.6,9.1838,5,1,0.09695254524387066,25.2,10.6,0.5793650793650794,0
HH-02982,Musanze,-1.522949,29.639151,2024-01-10,3.0,9.4,5.7,1875,17.7,12.2,12.4,15.2,12.3,9.2,10.6875,1,0,0.08222255584128635,28.200000000000003,13.166666666666666,0.533096926713948,0
HH-04274,Burera,-1.414802,29.804123,2023-04-30,6.0,7.3,17.1,2080,39.0,42.1,45.5,41.8,34.3,45.4,35.568000000000005,4,1,0.11803546017741152,43.8,41.35,0.05593607305936064,1
HH-03075,Burera,-1.463226,29.737233,2023-11-12,6.0,7.8,13.4,2205,37.4,46.0,39.3,44.1,43.3,40.9,29.547,11,1,0.05526643668528637,46.8,41.833333333333336,0.10612535612535602,1
HH-06434,Burera,-1.432329,29.770513,2023-06-24,4.0,6.2,4.1,1930,18.9,23.6,23.4,18.1,20.1,23.9,7.912999999999999,6,0,0.08237965730743736,24.8,21.333333333333332,0.1397849462365592,1
HH-06181,Burera,-1.487211,29.731781,2023-09-29,4.0,8.3,8.4,2017,54.6,45.0,,43.2,37.2,37.9,16.9428,9,1,0.06601486091536217,33.2,43.58,-0.3126506024096384,1
HH-06992,Musanze,-1.532673,29.553044,2024-06-20,4.0,9.4,3.4,1609,29.4,32.9,38.1,29.0,35.3,32.1,5.4706,6,0,0.07450472545924472,37.6,32.8,0.1276595744680852,1
HH-03036,Musanze,-1.535471,29.560836,2023-02-21,5.0,5.8,0.5,1815,,15.4,15.4,13.0,13.8,10.4,0.9075,2,0,0.07453080033980457,29.0,13.6,0.5310344827586208,0
HH-02136,Gakenke,-1.743101,29.810402,2023-12-15,6.0,5.3,18.0,2160,29.2,31.3,28.0,23.8,24.0,25.5,38.88,12,1,0.07570526278100152,31.799999999999997,26.96666666666667,0.15199161425576507,1
HH-06781,Musanze,-1.535822,29.695988,2023-09-12,2.0,11.0,2.4,1849,18.7,19.3,17.1,18.5,19.8,18.8,4.4376,9,1,0.13486020219424072,22.0,18.7,0.15000000000000002,1
HH-07562,Rulindo,-1.730451,29.97686,2024-03-01,4.0,9.4,10.1,1819,37.4,38.3,31.2,38.9,29.6,,18.3719,3,1,0.01707668860996841,37.6,35.08,0.06702127659574476,1
HH-00135,Gakenke,-1.6,29.805911,2023-08-03,5.0,6.8,6.3,2193,35.2,31.0,32.4,32.8,33.4,30.6,13.8159,8,0,0.07524472896527806,34.0,32.56666666666666,0.04215686274509815,1
HH-07073,Burera,-1.444672,29.722152,2024-03-02,3.0,11.4,3.0,1950,36.6,27.4,32.6,34.2,28.1,24.6,5.85,3,1,0.03459680348019782,34.2,30.583333333333332,0.1057504873294348,1
HH-04123,Rulindo,-1.773713,30.06601,2023-07-01,5.0,10.7,1.0,1657,29.1,24.2,22.4,22.6,18.5,23.7,1.657,7,0,0.11287847089010665,53.5,23.41666666666666,0.5623052959501559,0
HH-04354,Gakenke,-1.614781,29.788781,2024-01-17,4.0,,1.5,1737,15.2,20.7,14.5,20.5,16.2,18.3,2.6055,1,0,0.057456346176040486,,17.566666666666666,,0
HH-04251,Musanze,-1.545943,29.670074,2024-04-27,5.0,10.9,5.2,2005,29.4,21.5,23.6,22.3,18.3,25.8,10.426,4,1,0.1204196457989483,54.5,23.483333333333334,0.5691131498470948,0
HH-07718,Gakenke,-1.690148,29.857292,2024-01-08,4.0,9.6,3.2,1892,19.4,15.3,16.2,16.0,13.8,14.7,6.0544,1,0,0.07525353143554639,38.4,15.9,0.5859375,0
HH-04604,Musanze,-1.495302,29.556384,2024-03-27,4.0,8.4,1.8,1854,17.8,16.2,17.3,17.3,12.6,14.4,3.3372,3,1,0.04038616727966906,33.6,15.933333333333332,0.5257936507936509,0
HH-02560,Burera,-1.428323,29.724107,2024-06-21,2.0,7.0,6.3,1611,12.6,13.2,11.8,10.8,12.1,13.5,10.1493,6,0,0.03697584630039441,14.0,12.333333333333334,0.119047619047619,1
HH-00063,Rulindo,-1.705374,30.060004,2024-03-01,5.0,12.0,1.8,1958,45.0,45.2,53.3,51.5,55.2,53.7,3.5244,3,1,0.10389064081278641,60.0,50.65,0.15583333333333335,1
HH-06481,Burera,-1.428404,29.826118,2023-11-09,7.0,8.2,2.1,1967,50.7,44.6,54.3,60.6,52.0,52.8,4.1307,11,1,0.1381221571424867,57.39999999999999,52.50000000000001,0.08536585365853633,1
HH-07487,Musanze,-1.468659,29.591301,2024-02-05,7.0,7.5,2.5,2046,41.2,40.3,49.0,47.7,49.2,52.0,5.114999999999999,2,0,0.01053858794902479,52.5,46.56666666666666,0.11301587301587308,1
HH-04310,Rulindo,-1.766064,29.957609,2024-01-30,5.0,6.5,3.1,1562,15.7,15.8,12.7,17.9,12.9,13.4,4.8422,1,0,0.03185010532518832,32.5,14.733333333333334,0.5466666666666666,0
HH-01643,Burera,-1.499128,29.816535,2024-04-03,3.0,8.9,3.1,1533,11.6,11.3,15.5,13.4,12.5,14.2,4.7523,4,1,0.14225941511804008,26.700000000000003,13.083333333333334,0.5099875156054932,0
HH-05693,Rulindo,-1.790679,30.08883,2024-02-08,7.0,8.6,1.1,1701,29.8,23.5,24.3,29.3,24.4,27.1,1.8711000000000002,2,0,0.1404089437381317,60.199999999999996,26.399999999999995,0.5614617940199336,0
HH-02468,Nyabihu,-1.581418,29.458897,2023-06-14,4.0,7.0,1.2,2466,13.5,11.6,15.0,15.3,10.8,14.3,2.9592,6,0,0.050791169827302016,28.0,13.416666666666666,0.5208333333333334,0
HH-00680,Gakenke,-1.617375,29.888129,2023-04-24,6.0,6.5,1.1,2338,39.8,33.3,31.6,34.5,36.9,40.1,2.5718,4,1,0.11739716262193904,39.0,36.03333333333333,0.07606837606837612,1
HH-04481,Nyabihu,-1.585464,29.523645,2023-08-26,7.0,8.7,1.9,2264,25.5,25.2,31.5,30.8,22.5,26.5,4.3016,8,0,0.11302944037068223,60.89999999999999,27.0,0.5566502463054187,0
HH-00742,Musanze,-1.515091,29.586342,2023-11-30,5.0,7.4,6.6,1572,27.4,30.5,28.4,30.8,39.0,26.8,10.3752,11,1,0.05131864380172056,37.0,30.483333333333334,0.1761261261261261,1
HH-01212,Musanze,-1.537312,29.600172,2024-02-29,1.0,8.7,0.6,2029,8.0,8.8,8.7,7.6,7.5,8.5,1.2173999999999998,2,0,0.07559438281115952,8.7,8.183333333333334,0.059386973180076526,1
HH-02171,Rulindo,-1.710655,29.956079,2023-06-02,5.0,7.4,5.8,1830,20.1,15.0,16.3,15.4,18.9,17.1,10.614,6,0,0.024027627492841173,37.0,17.133333333333336,0.5369369369369369,0
HH-06044,Nyabihu,-1.550448,29.520438,2023-11-23,6.0,8.1,4.4,2330,40.8,,50.7,43.6,47.3,47.6,10.252,11,1,0.10649699662795734,48.599999999999994,45.99999999999999,0.05349794238683131,1
HH-06506,Rulindo,-1.70432,29.996594,2023-04-13,5.0,12.5,4.6,1515,26.3,29.8,35.0,26.3,24.1,26.0,6.968999999999999,4,1,0.04714452365895655,62.5,27.916666666666668,0.5533333333333332,0
HH-05330,Burera,-1.448108,29.773797,2024-06-07,4.0,11.5,4.0,2084,25.9,19.5,17.5,22.1,20.3,21.5,8.336,6,0,0.08614934611964403,46.0,21.133333333333333,0.5405797101449276,0
HH-02901,Nyabihu,-1.577732,29.476081,2024-03-15,3.0,8.7,1.9,2435,10.2,10.5,12.1,12.9,15.0,10.1,4.6265,3,1,0.06518120453221955,26.099999999999998,11.799999999999999,0.5478927203065134,0
HH-03259,Musanze,-1.460844,29.630969,2023-08-18,2.0,6.1,4.0,1998,6.9,4.5,6.6,4.7,4.2,4.9,7.992,8,0,0.04920429761999103,12.2,5.3,0.5655737704918032,0
HH-00568,Musanze,-1.458552,29.681767,2023-04-01,6.0,7.6,0.8,2133,47.6,40.6,38.8,42.1,43.3,47.5,1.7064000000000001,4,1,0.10004972445419935,45.599999999999994,43.31666666666666,0.050073099415204644,1
HH-01774,Rulindo,-1.740743,30.013362,2023-11-21,6.0,12.4,6.6,1932,44.8,32.1,37.1,30.9,42.9,32.0,12.751199999999999,11,1,0.053520815973903325,74.4,36.63333333333333,0.5076164874551972,0
HH-00649,Rulindo,-1.78207,30.051251,2023-02-11,5.0,7.1,15.8,1730,32.2,30.4,37.0,37.7,37.0,27.7,27.334,2,0,0.1027867829864837,35.5,33.666666666666664,0.051643192488262976,1
HH-02597,Musanze,-1.475864,29.662736,2023-01-01,4.0,,1.3,2022,24.6,18.2,19.7,19.2,19.2,15.3,2.6286,1,0,0.08174225220655323,,19.366666666666667,,0
HH-01718,Rulindo,-1.771591,30.023786,2024-06-10,5.0,7.3,8.7,1906,22.4,14.2,18.7,14.2,,13.3,16.582199999999997,6,0,0.07367933887401147,36.5,16.56,0.5463013698630137,0
HH-06639,Nyabihu,-1.593915,29.462876,2024-03-08,4.0,8.9,3.5,2534,,30.2,30.3,30.0,28.2,36.5,8.869,3,1,0.060902001694248205,35.6,31.04,0.12808988764044948,1
HH-02844,Gakenke,-1.748612,29.76013,2024-01-03,5.0,14.2,3.6,2027,37.9,39.8,31.9,28.4,27.5,28.6,7.297200000000001,1,0,0.0802623834116502,71.0,32.35,0.5443661971830985,0
HH-01393,Nyabihu,-1.621534,29.466291,2023-07-14,2.0,10.1,6.5,2785,15.9,18.8,16.9,19.8,20.0,18.4,18.1025,7,0,0.08267706426125246,20.2,18.3,0.09405940594059399,1
HH-06019,Burera,-1.456364,29.730635,2023-03-12,5.0,9.4,3.1,1922,22.0,19.8,25.2,22.3,,23.9,5.9582,3,1,0.04633294250269858,47.0,22.639999999999997,0.5182978723404256,0
HH-03642,Gakenke,-1.683998,29.78127,2023-06-11,5.0,13.2,0.8,2039,54.0,62.2,71.1,64.6,65.6,64.7,1.6312000000000002,6,0,0.012305054125893574,66.0,63.699999999999996,0.03484848484848491,1
HH-05336,Gakenke,-1.703593,29.809875,2024-06-09,3.0,11.0,1.9,2072,14.2,13.3,16.2,14.4,12.3,15.3,3.9368,6,0,0.040636750348170395,33.0,14.283333333333333,0.5671717171717172,0
HH-05270,Musanze,-1.542204,29.666743,2023-07-31,5.0,7.7,9.3,1879,18.5,20.9,19.2,16.7,20.4,20.1,17.474700000000002,7,0,0.1154352777717401,38.5,19.299999999999997,0.49870129870129876,0
HH-05876,Musanze,-1.495907,29.693156,2023-07-13,4.0,9.7,4.9,1871,30.8,31.9,34.0,31.0,35.4,36.7,9.167900000000001,7,0,0.1157843106072903,38.8,33.300000000000004,0.14175257731958746,1
HH-00490,Gakenke,-1.733265,29.812428,2023-07-05,7.0,5.0,4.0,2037,32.7,32.8,34.3,27.3,33.4,,8.148,7,0,0.06738374169922562,35.0,32.1,0.08285714285714281,1
HH-00494,Nyabihu,-1.56542,29.516551,2024-02-27,4.0,6.8,8.0,2521,11.3,10.8,14.3,10.4,8.9,14.6,20.168,2,0,0.10270235413724906,27.2,11.716666666666667,0.5692401960784313,0
HH-00691,Musanze,-1.459807,29.685303,2024-04-14,2.0,9.1,6.0,2032,15.5,14.7,19.0,15.0,13.7,17.4,12.192,4,1,0.10352268067587658,18.2,15.883333333333335,0.12728937728937717,1
HH-05613,Rulindo,-1.700963,30.072917,2023-02-23,4.0,8.4,17.3,1850,32.7,29.7,29.8,35.1,31.2,27.0,32.005,2,0,0.11752304154430694,33.6,30.916666666666668,0.07986111111111112,1
HH-00603,Nyabihu,-1.632537,29.514236,2023-04-18,6.0,12.5,2.0,2278,33.4,37.4,29.2,26.6,36.8,39.0,4.556,4,1,0.12516323889681247,75.0,33.73333333333333,0.5502222222222223,0
HH-01912,Gakenke,-1.650932,29.895508,2024-02-03,5.0,8.0,13.5,2029,31.6,39.5,35.4,34.2,38.9,37.8,27.3915,2,0,0.1132507726459088,40.0,36.23333333333333,0.09416666666666682,1
HH-05515,Nyabihu,-1.590335,29.456676,2024-02-03,6.0,8.9,6.3,2437,46.7,53.4,52.2,45.8,56.1,37.2,15.353099999999998,2,0,0.0538011060580108,53.400000000000006,48.56666666666667,0.09051186017478156,1
HH-07315,Nyabihu,-1.616997,29.53194,2024-04-23,6.0,6.1,8.2,2383,30.6,34.6,32.4,33.7,30.5,26.9,19.540599999999998,4,1,0.13201335170573733,36.599999999999994,31.450000000000003,0.140710382513661,1
HH-06026,Musanze,-1.549637,29.578125,2023-01-18,1.0,8.2,0.9,1991,4.6,3.3,4.4,4.3,2.8,4.3,1.7919,1,0,0.08575045078678285,8.2,3.9500000000000006,0.5182926829268291,0
HH-05679,Rulindo,-1.727898,30.057052,2023-07-18,6.0,8.6,6.1,1893,45.2,47.7,52.0,38.6,45.1,49.9,11.5473,7,0,0.09703707348657425,51.599999999999994,46.416666666666664,0.10045219638242889,1
HH-03540,Nyabihu,-1.638137,29.495564,2024-03-25,6.0,9.2,1.4,2268,21.1,22.7,28.0,25.9,26.0,22.6,3.1751999999999994,3,1,0.11467693690201715,55.199999999999996,24.38333333333333,0.5582729468599035,0
HH-05060,Musanze,-1.53725,29.615316,2024-01-30,5.0,8.2,3.1,1983,32.1,37.7,41.2,37.6,30.7,34.3,6.1473,1,0,0.08055602973111861,41.0,35.6,0.1317073170731707,1
HH-05490,Gakenke,-1.747348,29.77348,2023-06-15,7.0,8.7,1.1,2014,51.4,49.6,55.3,60.7,57.2,55.7,2.2154,6,0,0.07605569175886044,60.89999999999999,54.98333333333333,0.09715380405035574,1
HH-02367,Nyabihu,-1.569232,29.450012,2023-04-23,3.0,7.8,9.0,2117,21.3,24.2,19.9,22.3,19.8,25.1,19.053,4,1,0.03776162544166573,23.4,22.099999999999998,0.05555555555555559,1
HH-01188,Nyabihu,-1.612864,29.471895,2024-06-15,2.0,8.5,7.6,2258,15.5,17.7,14.8,15.5,17.0,,17.1608,6,0,0.08008432689611436,17.0,16.1,0.05294117647058815,1
HH-00275,Burera,-1.496157,29.765073,2023-04-21,4.0,9.7,9.3,2053,,39.9,34.0,,35.2,31.4,19.0929,4,1,0.09659356306541224,38.8,35.125,0.09471649484536075,1
HH-04542,Burera,-1.461565,29.782674,2023-11-28,2.0,12.5,4.1,2022,21.0,19.0,21.2,21.1,19.8,26.1,8.290199999999999,11,1,0.09738570354537267,25.0,21.36666666666667,0.14533333333333318,1
HH-04997,Nyabihu,-1.637776,29.531558,2023-04-10,4.0,9.2,4.6,2096,27.9,32.3,34.0,33.7,39.4,29.0,9.6416,4,1,0.14229509130227386,36.8,32.71666666666666,0.11096014492753631,1
HH-01362,Nyabihu,-1.621269,29.47526,2023-05-17,5.0,7.8,1.0,2360,36.5,,34.0,37.4,33.3,33.6,2.36,5,1,0.08841394087377029,39.0,34.959999999999994,0.10358974358974375,1
HH-03795,Nyabihu,-1.603846,29.539772,2024-05-28,4.0,8.4,2.1,2224,15.5,17.1,16.9,14.8,11.6,19.2,4.670400000000001,5,1,0.13393295371942568,33.6,15.85,0.5282738095238095,0
HH-01527,Musanze,-1.532724,29.646766,2023-03-10,6.0,11.7,2.3,1785,31.2,30.7,25.5,35.0,31.1,33.4,4.105499999999999,3,1,0.09454969785207847,70.19999999999999,31.150000000000002,0.5562678062678061,0
